Carga Horária,Categoria da Situação,Cor/Raça,Data de Início do Ciclo,Data de Fim Previsto do Ciclo,Faixa Etária,Fator Esforço Curso,Idade,Instituição,Mês de Ocorrência da Situação,Região,Renda Familiar,Sexo,Turno,UF,Unidade de Ensino,dia_inicio_ciclo,mes_inicio_ciclo,ano_inicio_ciclo,dia_fim_ciclo,mes_fim_ciclo,ano_fim_ciclo,dia_ocorrencia,mes_ocorrencia,ano_ocorrencia,delta_days
4560,1,branca,2016-03-07,2018-12-28,20 a 24 anos,1.0,20.0,CPII,2019-01-01,Região Sudeste,"0<RFP<=0,5",Feminino,Matutino,RJ,Campus Realengo II,7,3,2016,28,12,2018,1,1,2019,1030
4560,1,não declarada,2016-03-07,2018-12-28,20 a 24 anos,1.0,20.0,CPII,2019-02-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Realengo II,7,3,2016,28,12,2018,1,2,2019,1061
4560,1,parda,2016-03-07,2018-12-28,15 a 19 anos,1.0,19.0,CPII,2019-04-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Realengo II,7,3,2016,28,12,2018,1,4,2019,1120
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,não declarada,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-06-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,parda,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,"0<RFP<=0,5",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-06-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,amarela,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-06-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,não declarada,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-06-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
2800,1,não declarada,2015-01-05,2017-12-29,20 a 24 anos,1.0,23.0,UFRRJ - CTUR,2019-06-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,5,1,2015,29,12,2017,1,6,2019,1608
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,16.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,20 a 24 anos,1.0,20.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,20 a 24 anos,1.0,20.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,16.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2754,0,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Vespertino,PI,Colégio Técnico de Teresina da UFPI,6,3,2017,20,12,2019,1,12,2019,1000
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,20 a 24 anos,1.0,22.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,1,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,"0<RFP<=0,5",Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,1,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-05-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,5,2019,819
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,1,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-01-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,1,2019,699
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
2800,0,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,1,2,2017,20,12,2019,1,12,2019,1033
4560,1,branca,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
4560,1,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-06-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Centro,7,4,2017,21,12,2019,1,6,2019,785
